5.250718323825557e+00 1.923040346429927e-09 5.833455222567659e+11 -1.000000000000000e+00
5.250730937355667e+00 1.950251021443501e-09 5.671809629480035e+11 -1.000000000000000e+00
5.250743729364575e+00 1.977846722614259e-09 5.514643253315425e+11 -1.000000000000000e+00
5.250756702377713e+00 2.005832897993071e-09 5.361831974454398e+11 -1.000000000000000e+00
5.250769858956247e+00 2.034215072719749e-09 5.213255112647000e+11 -1.000000000000000e+00
5.250783201697582e+00 2.062998850113839e-09 5.068795331707401e+11 -1.000000000000000e+00
5.250796733235877e+00 2.092189912780849e-09 4.928338546849485e+11 -1.000000000000000e+00
5.250810456242562e+00 2.121794023734136e-09 4.791773834590164e+11 -1.000000000000000e+00
5.250824373426870e+00 2.151817027532656e-09 4.658993345149282e+11 -1.000000000000000e+00
5.250838487536363e+00 2.182264851434826e-09 4.529892217276945e+11 -1.000000000000000e+00
5.250852801357484e+00 2.213143506568702e-09 4.404368495440981e+11 -1.000000000000000e+00
5.250867317716106e+00 2.244459089118722e-09 4.282323049309146e+11 -1.000000000000000e+00
5.250882039478081e+00 2.276217781529234e-09 4.163659495462500e+11 -1.000000000000000e+00
5.250896969549816e+00 2.308425853725065e-09 4.048284121278104e+11 -1.000000000000000e+00
5.250912110878843e+00 2.341089664349350e-09 3.936105810920930e+11 -1.000000000000000e+00
5.250927466454397e+00 2.374215662018879e-09 3.827035973386570e+11 -1.000000000000000e+00
5.250943039308012e+00 2.407810386597211e-09 3.720988472537867e+11 -1.000000000000000e+00
5.250958832514120e+00 2.441880470485798e-09 3.617879559080240e+11 -1.000000000000000e+00
5.250974849190651e+00 2.476432639933380e-09 3.517627804421998e+11 -1.000000000000000e+00
5.250991092499654e+00 2.511473716363906e-09 3.420154036367377e+11 -1.000000000000000e+00
5.251007565647921e+00 2.547010617723246e-09 3.325381276591538e+11 -1.000000000000000e+00
5.251024271887617e+00 2.583050359844963e-09 3.233234679848139e+11 -1.000000000000000e+00
5.251041214516924e+00 2.619600057835399e-09 3.143641474861472e+11 -1.000000000000000e+00
5.251058396880695e+00 2.656666927478374e-09 3.056530906856481e+11 -1.000000000000000e+00
5.251075822371109e+00 2.694258286659750e-09 2.971834181681297e+11 -1.000000000000000e+00
5.251093494428344e+00 2.732381556812158e-09 2.889484411478123e+11 -1.000000000000000e+00
5.251111416541256e+00 2.771044264380166e-09 2.809416561859599e+11 -1.000000000000000e+00
5.251129592248066e+00 2.810254042306178e-09 2.731567400548913e+11 -1.000000000000000e+00
5.251148025137059e+00 2.850018631537360e-09 2.655875447443100e+11 -1.000000000000000e+00
5.251166718847296e+00 2.890345882553891e-09 2.582280926060093e+11 -1.000000000000000e+00
5.251185677069325e+00 2.931243756918828e-09 2.510725716331185e+11 -1.000000000000000e+00
5.251204903545916e+00 2.972720328849917e-09 2.441153308701611e+11 -1.000000000000000e+00
5.251224402072800e+00 3.014783786813631e-09 2.373508759503018e+11 -1.000000000000000e+00
5.251244176499413e+00 3.057442435141771e-09 2.307738647562560e+11 -1.000000000000000e+00
5.251264230729662e+00 3.100704695670940e-09 2.243791032014365e+11 -1.000000000000000e+00
5.251284568722689e+00 3.144579109405213e-09 2.181615411280053e+11 -1.000000000000000e+00
5.251305194493659e+00 3.189074338202337e-09 2.121162683185904e+11 -1.000000000000000e+00
5.251326112114549e+00 3.234199166483788e-09 2.062385106185189e+11 -1.000000000000000e+00
5.251347325714955e+00 3.279962502969028e-09 2.005236261655030e+11 -1.000000000000000e+00
5.251368839482905e+00 3.326373382434293e-09 1.949671017238022e+11 -1.000000000000000e+00
5.251390657665683e+00 3.373440967496280e-09 1.895645491199665e+11 -1.000000000000000e+00
5.251412784570673e+00 3.421174550421064e-09 1.843117017773450e+11 -1.000000000000000e+00
5.251435224566204e+00 3.469583554958615e-09 1.792044113466239e+11 -1.000000000000000e+00
5.251457982082417e+00 3.518677538203267e-09 1.742386444297335e+11 -1.000000000000000e+00
5.251481061612141e+00 3.568466192480523e-09 1.694104793945344e+11 -1.000000000000000e+00
5.251504467711773e+00 3.618959347260546e-09 1.647161032777712e+11 -1.000000000000000e+00
5.251528205002180e+00 3.670166971098734e-09 1.601518087738439e+11 -1.000000000000000e+00
5.251552278169615e+00 3.722099173603754e-09 1.557139913070223e+11 -1.000000000000000e+00
5.251576691966637e+00 3.774766207433414e-09 1.513991461847885e+11 -1.000000000000000e+00
5.251601451213057e+00 3.828178470318787e-09 1.472038658300611e+11 -1.000000000000000e+00
5.251626560796878e+00 3.882346507116970e-09 1.431248370901154e+11 -1.000000000000000e+00
5.251652025675269e+00 3.937281011892892e-09 1.391588386200728e+11 -1.000000000000000e+00
5.251677850875542e+00 3.992992830030577e-09 1.353027383388943e+11 -1.000000000000000e+00
5.251704041496142e+00 4.049492960374282e-09 1.315534909558690e+11 -1.000000000000000e+00
5.251730602707655e+00 4.106792557399933e-09 1.279081355656437e+11 -1.000000000000000e+00
5.251757539753827e+00 4.164902933417281e-09 1.243637933098949e+11 -1.000000000000000e+00
5.251784857952605e+00 4.223835560803230e-09 1.209176651037952e+11 -1.000000000000000e+00
5.251812562697178e+00 4.283602074266750e-09 1.175670294254806e+11 -1.000000000000000e+00
5.251840659457048e+00 4.344214273145851e-09 1.143092401667717e+11 -1.000000000000000e+00
5.251869153779110e+00 4.405684123737054e-09 1.111417245434509e+11 -1.000000000000000e+00
5.251898051288740e+00 4.468023761657824e-09 1.080619810634475e+11 -1.000000000000000e+00
5.251927357690915e+00 4.531245494242429e-09 1.050675775513231e+11 -1.000000000000000e+00
5.251957078771334e+00 4.595361802971705e-09 1.021561492274998e+11 -1.000000000000000e+00
5.251987220397560e+00 4.660385345937195e-09 9.932539684071317e+10 -1.000000000000000e+00
5.252017788520180e+00 4.726328960340161e-09 9.657308485221417e+10 -1.000000000000000e+00
5.252048789173978e+00 4.793205665025955e-09 9.389703967028851e+10 -1.000000000000000e+00
5.252080228479129e+00 4.861028663054247e-09 9.129514793369655e+10 -1.000000000000000e+00
5.252112112642404e+00 4.929811344305631e-09 8.876535484267973e+10 -1.000000000000000e+00
5.252144447958396e+00 4.999567288125097e-09 8.630566253621524e+10 -1.000000000000000e+00
5.252177240810767e+00 5.070310266002929e-09 8.391412851423660e+10 -1.000000000000000e+00
5.252210497673502e+00 5.142054244293518e-09 8.158886410357515e+10 -1.000000000000000e+00
5.252244225112190e+00 5.214813386972660e-09 7.932803296641039e+10 -1.000000000000000e+00
5.252278429785319e+00 5.288602058433860e-09 7.712984965005107e+10 -1.000000000000000e+00
5.252313118445591e+00 5.363434826324208e-09 7.499257817690254e+10 -1.000000000000000e+00
5.252348297941261e+00 5.439326464420378e-09 7.291453067350574e+10 -1.000000000000000e+00
5.252383975217475e+00 5.516291955545331e-09 7.089406603756599e+10 -1.000000000000000e+00
5.252420157317652e+00 5.594346494526273e-09 6.892958864191862e+10 -1.000000000000000e+00
5.252456851384876e+00 5.673505491194485e-09 6.701954707440751e+10 -1.000000000000000e+00
5.252494064663296e+00 5.753784573427588e-09 6.516243291268224e+10 -1.000000000000000e+00
5.252531804499566e+00 5.835199590234860e-09 6.335677953294531e+10 -1.000000000000000e+00
5.252570078344287e+00 5.917766614886212e-09 6.160116095170947e+10 -1.000000000000000e+00
5.252608893753488e+00 6.001501948085430e-09 5.989419069964985e+10 -1.000000000000000e+00
5.252648258390104e+00 6.086422121188329e-09 5.823452072666188e+10 -1.000000000000000e+00
5.252688180025502e+00 6.172543899466432e-09 5.662084033726023e+10 -1.000000000000000e+00
5.252728666541009e+00 6.259884285416844e-09 5.505187515547786e+10 -1.000000000000000e+00
5.252769725929466e+00 6.348460522118940e-09 5.352638611844796e+10 -1.000000000000000e+00
5.252811366296809e+00 6.438290096638572e-09 5.204316849787373e+10 -1.000000000000000e+00
5.252853595863670e+00 6.529390743480424e-09 5.060105094861352e+10 -1.000000000000000e+00
5.252896422966997e+00 6.621780448089236e-09 4.919889458362961e+10 -1.000000000000000e+00
5.252939856061698e+00 6.715477450400552e-09 4.783559207457037e+10 -1.000000000000000e+00
5.252983903722319e+00 6.810500248441723e-09 4.651006677727543e+10 -1.000000000000000e+00
5.253028574644725e+00 6.906867601983866e-09 4.522127188151305e+10 -1.000000000000000e+00
5.253073877647825e+00 7.004598536245476e-09 4.396818958427857e+10 -1.000000000000000e+00
5.253119821675311e+00 7.103712345648476e-09 4.274983028600072e+10 -1.000000000000000e+00
5.253166415797418e+00 7.204228597627384e-09 4.156523180902121e+10 -1.000000000000000e+00
5.253213669212728e+00 7.306167136492399e-09 4.041345863773026e+10 -1.000000000000000e+00
5.253261591249967e+00 7.409548087347138e-09 3.929360117975829e+10 -1.000000000000000e+00
5.253310191369861e+00 7.514391860061815e-09 3.820477504763970e+10 -1.000000000000000e+00
5.253359479167003e+00 7.620719153302641e-09 3.714612036038224e+10 -1.000000000000000e+00
5.253409464371736e+00 7.728550958618222e-09 3.611680106438971e+10 -1.000000000000000e+00
5.253460156852087e+00 7.837908564583808e-09 3.511600427320204e+10 -1.000000000000000e+00
5.253511566615707e+00 7.948813561004159e-09 3.414293962553127e+10 -1.000000000000000e+00
5.253563703811847e+00 8.061287843175887e-09 3.319683866108643e+10 -1.000000000000000e+00
5.253616578733364e+00 8.175353616210115e-09 3.227695421369439e+10 -1.000000000000000e+00
5.253670201818752e+00 8.291033399416290e-09 3.138255982123740e+10 -1.000000000000000e+00
5.253724583654204e+00 8.408350030748044e-09 3.051294915194127e+10 -1.000000000000000e+00
5.253779734975698e+00 8.527326671311941e-09 2.966743544656127e+10 -1.000000000000000e+00
5.253835666671119e+00 8.647986809940036e-09 2.884535097602509e+10 -1.000000000000000e+00
5.253892389782409e+00 8.770354267827135e-09 2.804604651410454e+10 -1.000000000000000e+00
5.253949915507744e+00 8.894453203233666e-09 2.726889082469963e+10 -1.000000000000000e+00
5.254008255203747e+00 9.020308116255095e-09 2.651327016333005e+10 -1.000000000000000e+00
5.254067420387728e+00 9.147943853658835e-09 2.577858779244035e+10 -1.000000000000000e+00
5.254127422739960e+00 9.277385613789584e-09 2.506426351013615e+10 -1.000000000000000e+00
5.254188274105982e+00 9.408658951544090e-09 2.436973319197906e+10 -1.000000000000000e+00
5.254249986498937e+00 9.541789783416292e-09 2.369444834547849e+10 -1.000000000000000e+00
5.254312572101949e+00 9.676804392613856e-09 2.303787567692865e+10 -1.000000000000000e+00
5.254376043270519e+00 9.813729434247111e-09 2.239949667024845e+10 -1.000000000000000e+00
5.254440412534972e+00 9.952591940591399e-09 2.177880717749186e+10 -1.000000000000000e+00
5.254505692602923e+00 1.009341932642390e-08 2.117531702070521e+10 -1.000000000000000e+00
5.254571896361794e+00 1.023623939443596e-08 2.058854960481716e+10 -1.000000000000000e+00
5.254639036881350e+00 1.038108034072200e-08 2.001804154125545e+10 -1.000000000000000e+00
5.254707127416287e+00 1.052797076034611e-08 1.946334228199331e+10 -1.000000000000000e+00
5.254776181408841e+00 1.067693965298740e-08 1.892401376373652e+10 -1.000000000000000e+00
5.254846212491444e+00 1.082801642866522e-08 1.839963006197002e+10 -1.000000000000000e+00
5.254917234489415e+00 1.098123091354539e-08 1.788977705459099e+10 -1.000000000000000e+00
5.254989261423690e+00 1.113661335582864e-08 1.739405209486266e+10 -1.000000000000000e+00
5.255062307513591e+00 1.129419443172227e-08 1.691206369343062e+10 -1.000000000000000e+00
5.255136387179629e+00 1.145400525149641e-08 1.644343120915052e+10 -1.000000000000000e+00
5.255211515046352e+00 1.161607736562592e-08 1.598778454848290e+10 -1.000000000000000e+00
5.255287705945236e+00 1.178044277101920e-08 1.554476387321793e+10 -1.000000000000000e+00
5.255364974917602e+00 1.194713391733514e-08 1.511401931629901e+10 -1.000000000000000e+00
5.255443337217597e+00 1.211618371338949e-08 1.469521070552107e+10 -1.000000000000000e+00
5.255522808315203e+00 1.228762553365180e-08 1.428800729488509e+10 -1.000000000000000e+00
5.255603403899280e+00 1.246149322483437e-08 1.389208750339690e+10 -1.000000000000000e+00
5.255685139880675e+00 1.263782111257439e-08 1.350713866110386e+10 -1.000000000000000e+00
5.255768032395357e+00 1.281664400821064e-08 1.313285676216893e+10 -1.000000000000000e+00
5.255852097807606e+00 1.299799721565611e-08 1.276894622478701e+10 -1.000000000000000e+00
5.255937352713235e+00 1.318191653836775e-08 1.241511965775416e+10 -1.000000000000000e+00
5.256023813942877e+00 1.336843828641505e-08 1.207109763350505e+10 -1.000000000000000e+00
5.256111498565297e+00 1.355759928364841e-08 1.173660846743970e+10 -1.000000000000000e+00
5.256200423890769e+00 1.374943687496910e-08 1.141138800336504e+10 -1.000000000000000e+00
5.256290607474490e+00 1.394398893370203e-08 1.109517940488192e+10 -1.000000000000000e+00
5.256382067120042e+00 1.414129386907286e-08 1.078773295255282e+10 -1.000000000000000e+00
5.256474820882910e+00 1.434139063379085e-08 1.048880584669005e+10 -1.000000000000000e+00
5.256568887074045e+00 1.454431873173912e-08 1.019816201560872e+10 -1.000000000000000e+00
5.256664284263479e+00 1.475011822577361e-08 9.915571929193068e+09 -1.000000000000000e+00
5.256761031283988e+00 1.495882974563249e-08 9.640812417628828e+09 -1.000000000000000e+00
5.256859147234812e+00 1.517049449595738e-08 9.373666495158606e+09 -1.000000000000000e+00
5.256958651485426e+00 1.538515426442822e-08 9.113923188720970e+09 -1.000000000000000e+00
5.257059563679356e+00 1.560285143001304e-08 8.861377371338013e+09 -1.000000000000000e+00
5.257161903738067e+00 1.582362897133472e-08 8.615829600119709e+09 -1.000000000000000e+00
5.257265691864885e+00 1.604753047515585e-08 8.377085958757258e+09 -1.000000000000000e+00
5.257370948548996e+00 1.627460014498391e-08 8.144957904380891e+09 -1.000000000000000e+00
5.257477694569476e+00 1.650488280979807e-08 7.919262118661306e+09 -1.000000000000000e+00
5.257585950999405e+00 1.673842393289947e-08 7.699820363037090e+09 -1.000000000000000e+00
5.257695739210019e+00 1.697526962088679e-08 7.486459337953800e+09 -1.000000000000000e+00
5.257807080874932e+00 1.721546663275878e-08 7.279010546003543e+09 -1.000000000000000e+00
5.257919997974414e+00 1.745906238914563e-08 7.077310158856992e+09 -1.000000000000000e+00
5.258034512799726e+00 1.770610498167092e-08 6.881198887882704e+09 -1.000000000000000e+00
5.258150647957523e+00 1.795664318244602e-08 6.690521858351623e+09 -1.000000000000000e+00
5.258268426374316e+00 1.821072645369893e-08 6.505128487127357e+09 -1.000000000000000e+00
5.258387871300992e+00 1.846840495753929e-08 6.324872363745708e+09 -1.000000000000000e+00
5.258509006317413e+00 1.872972956586154e-08 6.149611134789458e+09 -1.000000000000000e+00
5.258631855337063e+00 1.899475187038830e-08 5.979206391467193e+09 -1.000000000000000e+00
5.258756442611767e+00 1.926352419285577e-08 5.813523560307283e+09 -1.000000000000000e+00
5.258882792736482e+00 1.953609959534332e-08 5.652431796880786e+09 -1.000000000000000e+00
5.259010930654148e+00 1.981253189074918e-08 5.495803882469269e+09 -1.000000000000000e+00
5.259140881660618e+00 2.009287565341443e-08 5.343516123595986e+09 -1.000000000000000e+00
5.259272671409638e+00 2.037718622989725e-08 5.195448254341085e+09 -1.000000000000000e+00
5.259406325917922e+00 2.066551974989968e-08 5.051483341363619e+09 -1.000000000000000e+00
5.259541871570284e+00 2.095793313734891e-08 4.911507691555457e+09 -1.000000000000000e+00
5.259679335124838e+00 2.125448412163550e-08 4.775410762254091e+09 -1.000000000000000e+00
5.259818743718292e+00 2.155523124901049e-08 4.643085073943459e+09 -1.000000000000000e+00
5.259960124871295e+00 2.186023389414383e-08 4.514426125373840e+09 -1.000000000000000e+00
5.260103506493870e+00 2.216955227184639e-08 4.389332311033795e+09 -1.000000000000000e+00
5.260248916890927e+00 2.248324744895777e-08 4.267704840908948e+09 -1.000000000000000e+00
5.260396384767841e+00 2.280138135640237e-08 4.149447662464288e+09 -1.000000000000000e+00
5.260545939236127e+00 2.312401680141603e-08 4.034467384788322e+09 -1.000000000000000e+00
5.260697609819179e+00 2.345121747994568e-08 3.922673204839229e+09 -1.000000000000000e+00
5.260851426458100e+00 2.378304798922444e-08 3.813976835734720e+09 -1.000000000000000e+00
5.261007419517609e+00 2.411957384052468e-08 3.708292437029006e+09 -1.000000000000000e+00
5.261165619792040e+00 2.446086147209146e-08 3.605536546921794e+09 -1.000000000000000e+00
5.261326058511407e+00 2.480697826225908e-08 3.505628016345782e+09 -1.000000000000000e+00
5.261488767347580e+00 2.515799254275313e-08 3.408487944880596e+09 -1.000000000000000e+00
5.261653778420532e+00 2.551397361218085e-08 3.314039618442554e+09 -1.000000000000000e+00
5.261821124304675e+00 2.587499174971230e-08 3.222208448701069e+09 -1.000000000000000e+00
5.261990838035292e+00 2.624111822895515e-08 3.132921914173805e+09 -1.000000000000000e+00
5.262162953115055e+00 2.661242533202581e-08 3.046109502954121e+09 -1.000000000000000e+00
5.262337503520639e+00 2.698898636381961e-08 2.961702657025519e+09 -1.000000000000000e+00
5.262514523709426e+00 2.737087566648300e-08 2.879634718119164e+09 -1.000000000000000e+00
5.262694048626305e+00 2.775816863409041e-08 2.799840875071687e+09 -1.000000000000000e+00
5.262876113710571e+00 2.815094172752886e-08 2.722258112641710e+09 -1.000000000000000e+00
5.263060754902914e+00 2.854927248959317e-08 2.646825161744677e+09 -1.000000000000000e+00
5.263248008652516e+00 2.895323956029478e-08 2.573482451066676e+09 -1.000000000000000e+00
5.263437911924245e+00 2.936292269238712e-08 2.502172060019051e+09 -1.000000000000000e+00
5.263630502205948e+00 2.977840276711075e-08 2.432837672996650e+09 -1.000000000000000e+00
5.263825817515849e+00 3.019976181016122e-08 2.365424534903572e+09 -1.000000000000000e+00
5.264023896410050e+00 3.062708300788296e-08 2.299879407911312e+09 -1.000000000000000e+00
5.264224777990146e+00 3.106045072369216e-08 2.236150529415136e+09 -1.000000000000000e+00
5.264428501910934e+00 3.149995051473220e-08 2.174187571155489e+09 -1.000000000000000e+00
5.264635108388246e+00 3.194566914876467e-08 2.113941599472156e+09 -1.000000000000000e+00
5.264844638206879e+00 3.239769462129933e-08 2.055365036659784e+09 -1.000000000000000e+00
5.265057132728646e+00 3.285611617296661e-08 1.998411623394246e+09 -1.000000000000000e+00
5.265272633900540e+00 3.332102430713582e-08 1.943036382200173e+09 -1.000000000000000e+00
5.265491184263007e+00 3.379251080778264e-08 1.889195581930810e+09 -1.000000000000000e+00
5.265712826958349e+00 3.427066875760950e-08 1.836846703232131e+09 -1.000000000000000e+00
5.265937605739230e+00 3.475559255642234e-08 1.785948404963952e+09 -1.000000000000000e+00
5.266165564977310e+00 3.524737793976738e-08 1.736460491551522e+09 -1.000000000000000e+00
5.266396749672010e+00 3.574612199783158e-08 1.688343881241797e+09 -1.000000000000000e+00
5.266631205459379e+00 3.625192319461059e-08 1.641560575239341e+09 -1.000000000000000e+00
5.266868978621108e+00 3.676488138734789e-08 1.596073627697472e+09 -1.000000000000000e+00
5.267110116093662e+00 3.728509784624900e-08 1.551847116540961e+09 -1.000000000000000e+00
5.267354665477542e+00 3.781267527447462e-08 1.508846115097231e+09 -1.000000000000000e+00
5.267602675046672e+00 3.834771782841671e-08 1.467036664513662e+09 -1.000000000000000e+00
5.267854193757930e+00 3.889033113826144e-08 1.426385746939218e+09 -1.000000000000000e+00
5.268109271260815e+00 3.944062232884312e-08 1.386861259449206e+09 -1.000000000000000e+00
5.268367957907228e+00 3.999870004079318e-08 1.348431988692591e+09 -1.000000000000000e+00
5.268630304761417e+00 4.056467445198848e-08 1.311067586241832e+09 -1.000000000000000e+00
5.268896363610057e+00 4.113865729930297e-08 1.274738544625776e+09 -1.000000000000000e+00
5.269166186972460e+00 4.172076190066732e-08 1.239416174026688e+09 -1.000000000000000e+00
5.269439828110944e+00 4.231110317744050e-08 1.205072579623003e+09 -1.000000000000000e+00
5.269717341041338e+00 4.290979767709805e-08 1.171680639559915e+09 -1.000000000000000e+00
5.269998780543646e+00 4.351696359624133e-08 1.139213983530406e+09 -1.000000000000000e+00
5.270284202172846e+00 4.413272080393236e-08 1.107646971949790e+09 -1.000000000000000e+00
5.270573662269864e+00 4.475719086535880e-08 1.076954675707342e+09 -1.000000000000000e+00
5.270867217972683e+00 4.539049706583387e-08 1.047112856478999e+09 -1.000000000000000e+00
5.271164927227614e+00 4.603276443513579e-08 1.018097947585616e+09 -1.000000000000000e+00
5.271466848800740e+00 4.668411977219166e-08 9.898870353816179e+08 -1.000000000000000e+00
5.271773042289500e+00 4.734469167011059e-08 9.624578411593986e+08 -1.000000000000000e+00
5.272083568134454e+00 4.801461054157105e-08 9.357887035551316e+08 -1.000000000000000e+00
5.272398487631205e+00 4.869400864456745e-08 9.098585614421295e+08 -1.000000000000000e+00
5.272717862942493e+00 4.938302010852105e-08 8.846469372982225e+08 -1.000000000000000e+00
5.273041757110462e+00 5.008178096076026e-08 8.601339210340344e+08 -1.000000000000000e+00
5.273370234069096e+00 5.079042915337577e-08 8.363001542693746e+08 -1.000000000000000e+00
5.273703358656833e+00 5.150910459045551e-08 8.131268150453347e+08 -1.000000000000000e+00
5.274041196629358e+00 5.223794915570507e-08 7.905956029600146e+08 -1.000000000000000e+00
5.274383814672574e+00 5.297710674045900e-08 7.686887247161372e+08 -1.000000000000000e+00
5.274731280415761e+00 5.372672327208834e-08 7.473888800691431e+08 -1.000000000000000e+00
5.275083662444914e+00 5.448694674281015e-08 7.266792481646626e+08 -1.000000000000000e+00
5.275441030316282e+00 5.525792723890479e-08 7.065434742545784e+08 -1.000000000000000e+00
5.275803454570083e+00 5.603981697034646e-08 6.869656567811878e+08 -1.000000000000000e+00
5.276171006744422e+00 5.683277030085312e-08 6.679303348192639e+08 -1.000000000000000e+00
5.276543759389406e+00 5.763694377836158e-08 6.494224758660983e+08 -1.000000000000000e+00
5.276921786081453e+00 5.845249616593381e-08 6.314274639698824e+08 -1.000000000000000e+00
5.277305161437813e+00 5.927958847310054e-08 6.139310881870543e+08 -1.000000000000000e+00
5.277693961131280e+00 6.011838398764839e-08 5.969195313594912e+08 -1.000000000000000e+00
5.278088261905125e+00 6.096904830785681e-08 5.803793592026894e+08 -1.000000000000000e+00
5.278488141588237e+00 6.183174937519111e-08 5.642975096963087e+08 -1.000000000000000e+00
5.278893679110468e+00 6.270665750745812e-08 5.486612827687099e+08 -1.000000000000000e+00
5.279304954518213e+00 6.359394543243101e-08 5.334583302673310e+08 -1.000000000000000e+00
5.279722048990188e+00 6.449378832194987e-08 5.186766462069872e+08 -1.000000000000000e+00
5.280145044853461e+00 6.540636382650484e-08 5.043045572883911e+08 -1.000000000000000e+00
5.280574025599672e+00 6.633185211030850e-08 4.903307136794057e+08 -1.000000000000000e+00
5.281009075901518e+00 6.727043588686467e-08 4.767440800517486e+08 -1.000000000000000e+00
5.281450281629442e+00 6.822230045504037e-08 4.635339268660724e+08 -1.000000000000000e+00
5.281897729868581e+00 6.918763373564826e-08 4.506898218985330e+08 -1.000000000000000e+00
5.282351508935941e+00 7.016662630854670e-08 4.382016220021610e+08 -1.000000000000000e+00
5.282811708397812e+00 7.115947145026476e-08 4.260594650965229e+08 -1.000000000000000e+00
5.283278419087438e+00 7.216636517215967e-08 4.142537623793525e+08 -1.000000000000000e+00
5.283751733122936e+00 7.318750625911404e-08 4.027751907539966e+08 -1.000000000000000e+00
5.284231743925463e+00 7.422309630878088e-08 3.916146854666974e+08 -1.000000000000000e+00
5.284718546237635e+00 7.527333977138368e-08 3.807634329478976e+08 -1.000000000000000e+00
5.285212236142226e+00 7.633844399007987e-08 3.702128638519112e+08 -1.000000000000000e+00
5.285712911081108e+00 7.741861924189521e-08 3.599546462894686e+08 -1.000000000000000e+00
5.286220669874472e+00 7.851407877923761e-08 3.499806792477856e+08 -1.000000000000000e+00
5.286735612740324e+00 7.962503887199812e-08 3.402830861929653e+08 -1.000000000000000e+00
5.287257841314238e+00 8.075171885024793e-08 3.308542088496759e+08 -1.000000000000000e+00
5.287787458669412e+00 8.189434114753924e-08 3.216866011531956e+08 -1.000000000000000e+00
5.288324569336988e+00 8.305313134481901e-08 3.127730233690469e+08 -1.000000000000000e+00
5.288869279326674e+00 8.422831821496403e-08 3.041064363755749e+08 -1.000000000000000e+00
5.289421696147640e+00 8.542013376794616e-08 2.956799961049572e+08 -1.000000000000000e+00
5.289981928829730e+00 8.662881329663660e-08 2.874870481382539e+08 -1.000000000000000e+00
5.290550087944954e+00 8.785459542325839e-08 2.795211224502282e+08 -1.000000000000000e+00
5.291126285629303e+00 8.909772214649610e-08 2.717759282997891e+08 -1.000000000000000e+00
5.291710635604850e+00 9.035843888927216e-08 2.642453492620204e+08 -1.000000000000000e+00
5.292303253202187e+00 9.163699454719917e-08 2.569234383978729e+08 -1.000000000000000e+00
5.292904255383156e+00 9.293364153771794e-08 2.498044135577037e+08 -1.000000000000000e+00
5.293513760763923e+00 9.424863584993062e-08 2.428826528149559e+08 -1.000000000000000e+00
5.294131889638360e+00 9.558223709513914e-08 2.361526900263707e+08 -1.000000000000000e+00
5.294758764001767e+00 9.693470855809865e-08 2.296092105152274e+08 -1.000000000000000e+00
5.295394507574926e+00 9.830631724899623e-08 2.232470468741995e+08 -1.000000000000000e+00
5.296039245828497e+00 9.969733395616507e-08 2.170611748845156e+08 -1.000000000000000e+00
5.296693106007757e+00 1.011080332995446e-07 2.110467095481999e+08 -1.000000000000000e+00
5.297356217157685e+00 1.025386937848969e-07 2.051989012302594e+08 -1.000000000000000e+00
5.298028710148411e+00 1.039895978587907e-07 1.995131319077720e+08 -1.000000000000000e+00
