# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  597       5.194616786788e-10       1.548814184114e-12      -5.075611959802e-12       0.000000000000e+00       1.206666759347e-14      -3.784328032859e-16       1.284282254089e-16 
  598       5.186854105538e-10       1.555843420964e-12      -4.774975446859e-12       0.000000000000e+00       1.198936027065e-14      -3.641410203621e-16       1.206065020766e-16 
  599       5.178740394763e-10       1.563940052273e-12      -4.475907713411e-12       0.000000000000e+00       1.191266363687e-14      -3.495451279778e-16       1.128311859958e-16 
  600       5.170277430973e-10       1.573108359239e-12      -4.178549258198e-12       0.000000000000e+00       1.183656850842e-14      -3.346516620571e-16       1.051023867786e-16 
  601       5.161467041202e-10       1.583352574917e-12      -3.883042157104e-12       0.000000000000e+00       1.176106547217e-14      -3.194672693937e-16       9.742020723636e-17 
  602       5.152311103246e-10       1.594676883872e-12      -3.589530069209e-12       0.000000000000e+00       1.168614488441e-14      -3.039987081402e-16       8.978474333738e-17 
  603       5.142811545902e-10       1.607085421833e-12      -3.298158242836e-12       0.000000000000e+00       1.161179686969e-14      -2.882528482976e-16       8.219608416435e-17 
  604       5.132970349210e-10       1.620582275350e-12      -3.009073521608e-12       0.000000000000e+00       1.153801131973e-14      -2.722366722039e-16       7.465431187226e-17 
  605       5.122789837153e-10       1.635169782329e-12      -2.722411038934e-12       0.000000000000e+00       1.146477936689e-14      -2.559569534264e-16       6.715954522279e-17 
  606       5.112273563023e-10       1.650843389399e-12      -2.438253937338e-12       0.000000000000e+00       1.139209784590e-14      -2.394192839510e-16       5.971207142486e-17 
  607       5.101425445851e-10       1.667596670032e-12      -2.156672691162e-12       0.000000000000e+00       1.131996493732e-14      -2.226290245350e-16       5.231221738513e-17 
  608       5.090249480204e-10       1.685423011555e-12      -1.877738332025e-12       0.000000000000e+00       1.124837870199e-14      -2.055916245674e-16       4.496030639059e-17 
  609       5.078749736521e-10       1.704315614240e-12      -1.601522450523e-12       0.000000000000e+00       1.117733708031e-14      -1.883126224531e-16       3.765665808051e-17 
  610       5.066930361451e-10       1.724267490415e-12      -1.328097197917e-12       0.000000000000e+00       1.110683789166e-14      -1.707976459970e-16       3.040158841844e-17 
  611       5.054795578185e-10       1.745271463549e-12      -1.057535287835e-12       0.000000000000e+00       1.103687883370e-14      -1.530524127882e-16       2.319540966411e-17 
  612       5.042349686794e-10       1.767320167361e-12      -7.899099979594e-13       0.000000000000e+00       1.096745748173e-14      -1.350827305833e-16       1.603843034545e-17 
  613       5.029597064561e-10       1.790406044912e-12      -5.252951717258e-13       0.000000000000e+00       1.089857128803e-14      -1.168944976911e-16       8.930955230511e-18 
  614       5.016542166319e-10       1.814521347705e-12      -2.637652200166e-13       0.000000000000e+00       1.083021758117e-14      -9.849370335646e-17       1.873285299443e-18 
  615       5.003189524788e-10       1.839658134783e-12      -5.395122854901e-15       0.000000000000e+00       1.076239356543e-14      -7.988642814400e-17      -5.134282283544e-18 
  616       4.989543750904e-10       1.865808271829e-12       2.497395689004e-13       0.000000000000e+00       1.069509632006e-14      -6.107884432241e-17      -1.209145419822e-17 
  617       4.975609534161e-10       1.892963430262e-12       5.015627318605e-13       0.000000000000e+00       1.062832279868e-14      -4.207721624832e-17      -1.899794099637e-17 
  618       4.961391642943e-10       1.921115086336e-12       7.499976684117e-13       0.000000000000e+00       1.056206982861e-14      -2.288790075037e-17      -2.585345712985e-17 
  619       4.946894924859e-10       1.950254520240e-12       9.949671050214e-13       0.000000000000e+00       1.049633411018e-14      -3.517347513141e-18      -3.265772097861e-17 
  620       4.932124307080e-10       1.980372815192e-12       1.236393190543e-12       0.000000000000e+00       1.043111221614e-14       1.602790053877e-17      -3.941045487871e-17 
  621       4.917084796673e-10       2.011460856541e-12       1.474197494522e-12       0.000000000000e+00       1.036640059093e-14       3.574120685679e-17      -4.611138515041e-17 
  622       4.901781480936e-10       2.043509330867e-12       1.708301005502e-12       0.000000000000e+00       1.030219555008e-14       5.561584088435e-17      -5.276024212619e-17 
  623       4.886219527735e-10       2.076508725072e-12       1.938624129328e-12       0.000000000000e+00       1.023849327951e-14       7.564497767289e-17      -5.935676017875e-17 
  624       4.870404185838e-10       2.110449325487e-12       2.165086687453e-12       0.000000000000e+00       1.017528983493e-14       9.582169749783e-17      -6.590067774911e-17 
  625       4.854340785252e-10       2.145321216962e-12       2.387607915246e-12       0.000000000000e+00       1.011258114112e-14       1.161389854746e-16      -7.239173737460e-17 
  626       4.838034737554e-10       2.181114281971e-12       2.606106460293e-12       0.000000000000e+00       1.005036299131e-14       1.365897311746e-16      -7.882968571692e-17 
  627       4.821491536232e-10       2.217818199708e-12       2.820500380706e-12       0.000000000000e+00       9.988631046516e-15       1.571667282413e-16      -8.521427359018e-17 
  628       4.804716757015e-10       2.255422445183e-12       3.030707143427e-12       0.000000000000e+00       9.927380834882e-15       1.778626740060e-16      -9.154525598894e-17 
  629       4.787716058214e-10       2.293916288323e-12       3.236643622534e-12       0.000000000000e+00       9.866607751026e-15       1.986701691041e-16      -9.782239211623e-17 
  630       4.770495181052e-10       2.333288793069e-12       3.438226097545e-12       0.000000000000e+00       9.806307055383e-15       2.195817170910e-16      -1.040454454116e-16 
  631       4.753059950001e-10       2.373528816476e-12       3.635370251725e-12       0.000000000000e+00       9.746473873544e-15       2.405897240578e-16      -1.102141835792e-16 
  632       4.735416273120e-10       2.414625007809e-12       3.827991170393e-12       0.000000000000e+00       9.687103195606e-15       2.616864982479e-16      -1.163283786157e-16 
  633       4.717570142385e-10       2.456565807641e-12       4.016003339223e-12       0.000000000000e+00       9.628189875510e-15       2.828642496726e-16      -1.223878068386e-16 
  634       4.699527634031e-10       2.499339446955e-12       4.199320642554e-12       0.000000000000e+00       9.569728630388e-15       3.041150897269e-16      -1.283922489137e-16 
  635       4.681294908880e-10       2.542933946239e-12       4.377856361694e-12       0.000000000000e+00       9.511714039905e-15       3.254310308061e-16      -1.343414898839e-16 
  636       4.662878212682e-10       2.587337114582e-12       4.551523173222e-12       0.000000000000e+00       9.454140545602e-15       3.468039859211e-16      -1.402353191967e-16 
  637       4.644283876448e-10       2.632536548780e-12       4.720233147301e-12       0.000000000000e+00       9.397002450240e-15       3.682257683151e-16      -1.460735307323e-16 
  638       4.625518316786e-10       2.678519632427e-12       4.883897745975e-12       0.000000000000e+00       9.340293917145e-15       3.896880910789e-16      -1.518559228320e-16 
  639       4.606588036236e-10       2.725273535016e-12       5.042427821482e-12       0.000000000000e+00       9.284008969549e-15       4.111825667675e-16      -1.575822983256e-16 
  640       4.587499623602e-10       2.772785211037e-12       5.195733614554e-12       0.000000000000e+00       9.228141489934e-15       4.327007070157e-16      -1.632524645602e-16 
  641       4.568259754296e-10       2.821041399076e-12       5.343724752724e-12       0.000000000000e+00       9.172685219377e-15       4.542339221543e-16      -1.688662334275e-16 
  642       4.548875190663e-10       2.870028620912e-12       5.486310248634e-12       0.000000000000e+00       9.117633756891e-15       4.757735208259e-16      -1.744234213924e-16 
  643       4.529352782324e-10       2.919733180617e-12       5.623398498338e-12       0.000000000000e+00       9.062980558771e-15       4.973107096010e-16      -1.799238495207e-16 
  644       4.509699140244e-10       2.970140975031e-12       5.754910884686e-12       0.000000000000e+00       9.008719852740e-15       5.188378010990e-16      -1.853673709291e-16 
  645       4.489919650181e-10       3.021236922312e-12       5.880822928889e-12       0.000000000000e+00       8.954849404433e-15       5.403518691424e-16      -1.907539537589e-16 
  646       4.470019437575e-10       3.073005518675e-12       6.001124066873e-12       0.000000000000e+00       8.901367812222e-15       5.618511755602e-16      -1.960836001357e-16 
  647       4.450003692031e-10       3.125431024882e-12       6.115804130747e-12       0.000000000000e+00       8.848273597687e-15       5.833339691371e-16      -2.013563189527e-16 
  648       4.429877667559e-10       3.178497465290e-12       6.224853351032e-12       0.000000000000e+00       8.795565205225e-15       6.047984855782e-16      -2.065721259077e-16 
  649       4.409646682819e-10       3.232188626893e-12       6.328262358904e-12       0.000000000000e+00       8.743241001657e-15       6.262429474745e-16      -2.117310435381e-16 
  650       4.389316121354e-10       3.286488058367e-12       6.426022188427e-12       0.000000000000e+00       8.691299275836e-15       6.476655642682e-16      -2.168331012576e-16 
  651       4.368891431840e-10       3.341379069113e-12       6.518124278787e-12       0.000000000000e+00       8.639738238254e-15       6.690645322172e-16      -2.218783353917e-16 
  652       4.348378128320e-10       3.396844728301e-12       6.604560476532e-12       0.000000000000e+00       8.588556020652e-15       6.904380343606e-16      -2.268667892139e-16 
  653       4.327781790450e-10       3.452867863913e-12       6.685323037803e-12       0.000000000000e+00       8.537750675626e-15       7.117842404841e-16      -2.317985129815e-16 
  654       4.307108063737e-10       3.509431061788e-12       6.760404630574e-12       0.000000000000e+00       8.487320176233e-15       7.331013070845e-16      -2.366735639718e-16 
  655       4.286362659781e-10       3.566516664665e-12       6.829798336886e-12       0.000000000000e+00       8.437262415602e-15       7.543873773354e-16      -2.414920065178e-16 
  656       4.265551356517e-10       3.624106771228e-12       6.893497655084e-12       0.000000000000e+00       8.387575206541e-15       7.756405810518e-16      -2.462539120442e-16 
  657       4.244679998454e-10       3.682183235146e-12       6.951496502051e-12       0.000000000000e+00       8.338256281143e-15       7.968590346557e-16      -2.509593591034e-16 
  658       4.223754496918e-10       3.740727664124e-12       7.003789215445e-12       0.000000000000e+00       8.289303290395e-15       8.180408411410e-16      -2.556084334118e-16 
  659       4.202780830293e-10       3.799721418938e-12       7.050370555935e-12       0.000000000000e+00       8.240713803786e-15       8.391840900386e-16      -2.602012278851e-16 
  660       4.181765044259e-10       3.859145612486e-12       7.091235709437e-12       0.000000000000e+00       8.192485308914e-15       8.602868573815e-16      -2.647378426747e-16 
  661       4.160713252037e-10       3.918981108827e-12       7.126380289350e-12       0.000000000000e+00       8.144615211094e-15       8.813472056700e-16      -2.692183852036e-16 
  662       4.139631634630e-10       3.979208522228e-12       7.155800338791e-12       0.000000000000e+00       8.097100832967e-15       9.023631838369e-16      -2.736429702023e-16 
  663       4.118526441058e-10       4.039808216206e-12       7.179492332832e-12       0.000000000000e+00       8.049939414103e-15       9.233328272125e-16      -2.780117197450e-16 
  664       4.097403988608e-10       4.100760302572e-12       7.197453180734e-12       0.000000000000e+00       8.003128110617e-15       9.442541574898e-16      -2.823247632849e-16 
  665       4.076270663069e-10       4.162044640476e-12       7.209680228186e-12       0.000000000000e+00       7.956663994768e-15       9.651251826893e-16      -2.865822376910e-16 
  666       4.055132918972e-10       4.223640835449e-12       7.216171259537e-12       0.000000000000e+00       7.910544054574e-15       9.859438971249e-16      -2.907842872835e-16 
  667       4.033997279839e-10       4.285528238447e-12       7.216924500035e-12       0.000000000000e+00       7.864765193412e-15       1.006708281368e-15      -2.949310638700e-16 
  668       4.012870338414e-10       4.347685944897e-12       7.211938618063e-12       0.000000000000e+00       7.819324229636e-15       1.027416302213e-15      -2.990227267814e-16 
  669       3.991758756910e-10       4.410092793737e-12       7.201212727373e-12       0.000000000000e+00       7.774217896173e-15       1.048065912644e-15      -3.030594429077e-16 
  670       3.970669267250e-10       4.472727366464e-12       7.184746389320e-12       0.000000000000e+00       7.729442840142e-15       1.068655051797e-15      -3.070413867342e-16 
  671       3.949608671307e-10       4.535567986174e-12       7.162539615105e-12       0.000000000000e+00       7.684995622451e-15       1.089181644927e-15      -3.109687403775e-16 
  672       3.928583841142e-10       4.598592716609e-12       7.134592868003e-12       0.000000000000e+00       7.640872717416e-15       1.109643603372e-15      -3.148416936211e-16 
  673       3.907601719252e-10       4.661779361199e-12       7.100907065604e-12       0.000000000000e+00       7.597070512357e-15       1.130038824520e-15      -3.186604439519e-16 
  674       3.886669318803e-10       4.725105462104e-12       7.061483582045e-12       0.000000000000e+00       7.553585307215e-15       1.150365191772e-15      -3.224251965955e-16 
  675       3.865793723879e-10       4.788548299262e-12       7.016324250252e-12       0.000000000000e+00       7.510413314157e-15       1.170620574509e-15      -3.261361645528e-16 
  676       3.844982089716e-10       4.852084889430e-12       6.965431364168e-12       0.000000000000e+00       7.467550657180e-15       1.190802828054e-15      -3.297935686355e-16 
  677       3.824241642947e-10       4.915691985229e-12       6.908807680995e-12       0.000000000000e+00       7.424993371724e-15       1.210909793642e-15      -3.333976375023e-16 
  678       3.803579681842e-10       4.979346074185e-12       6.846456423426e-12       0.000000000000e+00       7.382737404277e-15       1.230939298380e-15      -3.369486076948e-16 
  679       3.783003576552e-10       5.043023377777e-12       6.778381281885e-12       0.000000000000e+00       7.340778611983e-15       1.250889155217e-15      -3.404467236735e-16 
  680       3.762520769342e-10       5.106699850479e-12       6.704586416759e-12       0.000000000000e+00       7.299112762250e-15       1.270757162903e-15      -3.438922378535e-16 
  681       3.742138774842e-10       5.170351178801e-12       6.625076460634e-12       0.000000000000e+00       7.257735532358e-15       1.290541105962e-15      -3.472854106411e-16 
  682       3.721865180282e-10       5.233952780338e-12       6.539856520535e-12       0.000000000000e+00       7.216642509065e-15       1.310238754650e-15      -3.506265104689e-16 
  683       3.701706948980e-10       5.297481290823e-12       6.448939744573e-12       0.000000000000e+00       7.175829791777e-15       1.329847992879e-15      -3.539157546656e-16 
  684       3.681668314013e-10       5.360919062070e-12       6.352370194639e-12       0.000000000000e+00       7.135295816964e-15       1.349367205045e-15      -3.571531306052e-16 
  685       3.661752840059e-10       5.424249758153e-12       6.250200466369e-12       0.000000000000e+00       7.095039571909e-15       1.368794897387e-15      -3.603385708109e-16 
  686       3.641964116149e-10       5.487456875513e-12       6.142484173113e-12       0.000000000000e+00       7.055059994438e-15       1.388129570778e-15      -3.634720117971e-16 
  687       3.622305755720e-10       5.550523742384e-12       6.029275950113e-12       0.000000000000e+00       7.015355972688e-15       1.407369720724e-15      -3.665533940903e-16 
  688       3.602781396686e-10       5.613433518221e-12       5.910631458683e-12       0.000000000000e+00       6.975926344861e-15       1.426513837360e-15      -3.695826622496e-16 
  689       3.583394701494e-10       5.676169193121e-12       5.786607390387e-12       0.000000000000e+00       6.936769898996e-15       1.445560405447e-15      -3.725597648873e-16 
  690       3.564149357186e-10       5.738713587257e-12       5.657261471217e-12       0.000000000000e+00       6.897885372725e-15       1.464507904375e-15      -3.754846546903e-16 
  691       3.545049075468e-10       5.801049350295e-12       5.522652465776e-12       0.000000000000e+00       6.859271453039e-15       1.483354808156e-15      -3.783572884402e-16 
  692       3.526097592761e-10       5.863158960827e-12       5.382840181451e-12       0.000000000000e+00       6.820926776048e-15       1.502099585423e-15      -3.811776270346e-16 
  693       3.507298670273e-10       5.925024725792e-12       5.237885472595e-12       0.000000000000e+00       6.782849926750e-15       1.520740699432e-15      -3.839456355073e-16 
  694       3.488656094056e-10       5.986628779908e-12       5.087850244708e-12       0.000000000000e+00       6.745039438785e-15       1.539276608053e-15      -3.866612830497e-16 
  695       3.470173675070e-10       6.047953085091e-12       4.932797458613e-12       0.000000000000e+00       6.707493794205e-15       1.557705763773e-15      -3.893245430309e-16 
  696       3.451855249243e-10       6.108979429885e-12       4.772791134633e-12       0.000000000000e+00       6.670211423233e-15       1.576026613694e-15      -3.919353930191e-16 
  697       3.433704677536e-10       6.169689428888e-12       4.607896356777e-12       0.000000000000e+00       6.633190704028e-15       1.594237599529e-15      -3.944938148018e-16 
  698       3.415725846001e-10       6.230064522178e-12       4.438179276911e-12       0.000000000000e+00       6.596429962444e-15       1.612337157600e-15      -3.969997944070e-16 
  699       3.397922665849e-10       6.290085974736e-12       4.263707118942e-12       0.000000000000e+00       6.559927471797e-15       1.630323718838e-15      -3.994533221236e-16 
  700       3.380299073507e-10       6.349734875877e-12       4.084548182994e-12       0.000000000000e+00       6.523681452628e-15       1.648195708778e-15      -4.018543925226e-16 
  701       3.362859030680e-10       6.408992138671e-12       3.900771849590e-12       0.000000000000e+00       6.487690072459e-15       1.665951547561e-15      -4.042030044774e-16 
  702       3.345606524417e-10       6.467838499372e-12       3.712448583828e-12       0.000000000000e+00       6.451951445566e-15       1.683589649928e-15      -4.064991611848e-16 
  703       3.328545567171e-10       6.526254516845e-12       3.519649939562e-12       0.000000000000e+00       6.416463632733e-15       1.701108425219e-15      -4.087428701858e-16 
  704       3.311680196859e-10       6.584220571988e-12       3.322448563578e-12       0.000000000000e+00       6.381224641019e-15       1.718506277374e-15      -4.109341433862e-16 
  705       3.295014476929e-10       6.641716867162e-12       3.120918199776e-12       0.000000000000e+00       6.346232423519e-15       1.735781604928e-15      -4.130729970776e-16 
  706       3.278552496416e-10       6.698723425613e-12       2.915133693350e-12       0.000000000000e+00       6.311484879130e-15       1.752932801007e-15      -4.151594519579e-16 
  707       3.262298370008e-10       6.755220090903e-12       2.705170994961e-12       0.000000000000e+00       6.276979852310e-15       1.769958253333e-15      -4.171935331522e-16 
  708       3.246256238110e-10       6.811186526332e-12       2.491107164922e-12       0.000000000000e+00       6.242715132841e-15       1.786856344213e-15      -4.191752702336e-16 
  709       3.230430266899e-10       6.866602214365e-12       2.273020377374e-12       0.000000000000e+00       6.208688455596e-15       1.803625450546e-15      -4.211046972439e-16 
  710       3.214824648394e-10       6.921446456058e-12       2.050989924465e-12       0.000000000000e+00       6.174897500296e-15       1.820263943814e-15      -4.229818527142e-16 
  711       3.199443600513e-10       6.975698370486e-12       1.825096220530e-12       0.000000000000e+00       6.141339891277e-15       1.836770190084e-15      -4.248067796862e-16 
  712       3.184291367136e-10       7.029336894166e-12       1.595420806269e-12       0.000000000000e+00       6.108013197251e-15       1.853142550002e-15      -4.265795257322e-16 
  713       3.169372218169e-10       7.082340780485e-12       1.362046352928e-12       0.000000000000e+00       6.074914931068e-15       1.869379378796e-15      -4.283001429766e-16 
  714       3.154690449603e-10       7.134688599123e-12       1.125056666472e-12       0.000000000000e+00       6.042042549481e-15       1.885479026272e-15      -4.299686881159e-16 
  715       3.140250383580e-10       7.186358735484e-12       8.845366917721e-13       0.000000000000e+00       6.009393452908e-15       1.901439836810e-15      -4.315852224404e-16 
  716       3.126056368452e-10       7.237329390119e-12       6.405725167788e-13       0.000000000000e+00       5.976964985194e-15       1.917260149364e-15      -4.331498118541e-16 
  717       3.112112778843e-10       7.287578578150e-12       3.932513767023e-13       0.000000000000e+00       5.944754433372e-15       1.932938297460e-15      -4.346625268958e-16 
  718       3.098424015712e-10       7.337084128700e-12       1.426616581921e-13       0.000000000000e+00       5.912759027431e-15       1.948472609193e-15      -4.361234427602e-16 
  719       3.084994506418e-10       7.385823684318e-12      -1.111070964849e-13       0.000000000000e+00       5.880975940073e-15       1.963861407225e-15      -4.375326393179e-16 
  720       3.071828704775e-10       7.433774700403e-12      -3.679641852647e-13       0.000000000000e+00       5.849402286481e-15       1.979103008785e-15      -4.388902011368e-16 
  721       3.058931091122e-10       7.480914444631e-12      -6.278177421083e-13       0.000000000000e+00       5.818035124078e-15       1.994195725665e-15      -4.401962175028e-16 
  722       3.046305488940e-10       7.527222454646e-12      -8.905763662274e-13       0.000000000000e+00       5.786871839665e-15       2.009138043457e-15      -4.414507718522e-16 
  723       3.033952999457e-10       7.572687966752e-12      -1.156154054320e-12       0.000000000000e+00       5.755911319898e-15       2.023929163245e-15      -4.426539097939e-16 
  724       3.021874025447e-10       7.617302636140e-12      -1.424465359691e-12       0.000000000000e+00       5.725152803986e-15       2.038568470850e-15      -4.438056704823e-16 
  725       3.010068950799e-10       7.661058092200e-12      -1.695423764068e-12       0.000000000000e+00       5.694595498307e-15       2.053055358623e-15      -4.449060971658e-16 
  726       2.998538140419e-10       7.703945938519e-12      -1.968941673805e-12       0.000000000000e+00       5.664238576262e-15       2.067389225483e-15      -4.459552372044e-16 
  727       2.987281940138e-10       7.745957752868e-12      -2.244930416074e-12       0.000000000000e+00       5.634081178126e-15       2.081569476959e-15      -4.469531420884e-16 
  728       2.976300676613e-10       7.787085087193e-12      -2.523300235065e-12       0.000000000000e+00       5.604122410899e-15       2.095595525224e-15      -4.478998674568e-16 
  729       2.965594657236e-10       7.827319467607e-12      -2.803960288179e-12       0.000000000000e+00       5.574361348160e-15       2.109466789139e-15      -4.487954731154e-16 
  730       2.955164170035e-10       7.866652394384e-12      -3.086818642227e-12       0.000000000000e+00       5.544797029916e-15       2.123182694290e-15      -4.496400230552e-16 
  731       2.945009483583e-10       7.905075341944e-12      -3.371782269626e-12       0.000000000000e+00       5.515428462457e-15       2.136742673027e-15      -4.504335854709e-16 
  732       2.935130846901e-10       7.942579758848e-12      -3.658757044595e-12       0.000000000000e+00       5.486254618206e-15       2.150146164503e-15      -4.511762327790e-16 
  733       2.925528489360e-10       7.979157067791e-12      -3.947647739353e-12       0.000000000000e+00       5.457274435568e-15       2.163392614717e-15      -4.518680416362e-16 
  734       2.916202620594e-10       8.014798665588e-12      -4.238358020314e-12       0.000000000000e+00       5.428486818788e-15       2.176481476547e-15      -4.525090929578e-16 
  735       2.907153430396e-10       8.049495923169e-12      -4.530790444285e-12       0.000000000000e+00       5.399890637800e-15       2.189412209793e-15      -4.530994719359e-16 
  736       2.898381088627e-10       8.083240185568e-12      -4.824846454661e-12       0.000000000000e+00       5.371484728075e-15       2.202184281216e-15      -4.536392680579e-16 
  737       2.889885745124e-10       8.116022771916e-12      -5.120426377623e-12       0.000000000000e+00       5.343267890478e-15       2.214797164578e-15      -4.541285751247e-16 
  738       2.881667529599e-10       8.147834975431e-12      -5.417429418333e-12       0.000000000000e+00       5.315238891120e-15       2.227250340676e-15      -4.545674912690e-16 
  739       2.873726551546e-10       8.178668063408e-12      -5.715753657133e-12       0.000000000000e+00       5.287396461205e-15       2.239543297390e-15      -4.549561189738e-16 
  740       2.866062900151e-10       8.208513277212e-12      -6.015296045739e-12       0.000000000000e+00       5.259739296885e-15       2.251675529714e-15      -4.552945650904e-16 
  741       2.858676644188e-10       8.237361832269e-12      -6.315952403439e-12       0.000000000000e+00       5.232266059114e-15       2.263646539798e-15      -4.555829408573e-16 
  742       2.851567831932e-10       8.265204918055e-12      -6.617617413290e-12       0.000000000000e+00       5.204975373493e-15       2.275455836991e-15      -4.558213619179e-16 
  743       2.844736491059e-10       8.292033698092e-12      -6.920184618312e-12       0.000000000000e+00       5.177865830131e-15       2.287102937874e-15      -4.560099483392e-16 
  744       2.838182628553e-10       8.317839309931e-12      -7.223546417689e-12       0.000000000000e+00       5.150935983487e-15       2.298587366303e-15      -4.561488246301e-16 
  745       2.831906230611e-10       8.342612865151e-12      -7.527594062960e-12       0.000000000000e+00       5.124184352231e-15       2.309908653447e-15      -4.562381197594e-16 
  746       2.825907262547e-10       8.366345449346e-12      -7.832217654221e-12       0.000000000000e+00       5.097609419090e-15       2.321066337827e-15      -4.562779671747e-16 
  747       2.820185668698e-10       8.389028122118e-12      -8.137306136319e-12       0.000000000000e+00       5.071209630699e-15       2.332059965358e-15      -4.562685048203e-16 
  748       2.814741372327e-10       8.410651917065e-12      -8.442747295047e-12       0.000000000000e+00       5.044983397459e-15       2.342889089382e-15      -4.562098751557e-16 
  749       2.809574275533e-10       8.431207841777e-12      -8.748427753343e-12       0.000000000000e+00       5.018929093384e-15       2.353553270715e-15      -4.561022251737e-16 
  750       2.804684259149e-10       8.450686877823e-12      -9.054232967488e-12       0.000000000000e+00       4.993045055951e-15       2.364052077679e-15      -4.559457064190e-16 
  751       2.800071182651e-10       8.469079980742e-12      -9.360047223296e-12       0.000000000000e+00       4.967329585958e-15       2.374385086147e-15      -4.557404750066e-16 
  752       2.795734884064e-10       8.486378080039e-12      -9.665753632319e-12       0.000000000000e+00       4.941780947372e-15       2.384551879577e-15      -4.554866916398e-16 
  753       2.791675179864e-10       8.502572079169e-12      -9.971234128039e-12       0.000000000000e+00       4.916397367179e-15       2.394552049056e-15      -4.551845216287e-16 
  754       2.787891864885e-10       8.517652855535e-12      -1.027636946206e-11       0.000000000000e+00       4.891177035241e-15       2.404385193336e-15      -4.548341349086e-16 
  755       2.784384712221e-10       8.531611260475e-12      -1.058103920032e-11       0.000000000000e+00       4.866118104142e-15       2.414050918875e-15      -4.544357060580e-16 
  756       2.781153473138e-10       8.544438119252e-12      -1.088512171927e-11       0.000000000000e+00       4.841218689046e-15       2.423548839874e-15      -4.539894143176e-16 
  757       2.778197876969e-10       8.556124231050e-12      -1.118849420208e-11       0.000000000000e+00       4.816476867542e-15       2.432878578318e-15      -4.534954436079e-16 
  758       2.775517631027e-10       8.566660368960e-12      -1.149103263483e-11       0.000000000000e+00       4.791890679503e-15       2.442039764017e-15      -4.529539825478e-16 
  759       2.773112420507e-10       8.576037279975e-12      -1.179261180271e-11       0.000000000000e+00       4.767458126931e-15       2.451032034639e-15      -4.523652244732e-16 
  760       2.770981908391e-10       8.584245684979e-12      -1.209310528622e-11       0.000000000000e+00       4.743177173813e-15       2.459855035756e-15      -4.517293674550e-16 
  761       2.769125378349e-10       8.591278499899e-12      -1.239239490716e-11       0.000000000000e+00       4.719046007990e-15       2.468508440958e-15      -4.510466842354e-16 
  762       2.767540656128e-10       8.597137545875e-12      -1.269039927283e-11       0.000000000000e+00       4.695063832565e-15       2.476992012542e-15      -4.503177334708e-16 
  763       2.766225167299e-10       8.601826967707e-12      -1.298704577148e-11       0.000000000000e+00       4.671230089371e-15       2.485305542067e-15      -4.495431525749e-16 
  764       2.765176292218e-10       8.605351024790e-12      -1.328226117025e-11       0.000000000000e+00       4.647544198235e-15       2.493448830421e-15      -4.487235881997e-16 
  765       2.764391365859e-10       8.607714091572e-12      -1.357597161329e-11       0.000000000000e+00       4.624005556885e-15       2.501421687865e-15      -4.478596962693e-16 
  766       2.763867677643e-10       8.608920658000e-12      -1.386810261993e-11       0.000000000000e+00       4.600613540854e-15       2.509223934076e-15      -4.469521420117e-16 
  767       2.763602471270e-10       8.608975329971e-12      -1.415857908282e-11       0.000000000000e+00       4.577367503387e-15       2.516855398194e-15      -4.460015999922e-16 
  768       2.763592944548e-10       8.607882829785e-12      -1.444732526612e-11       0.000000000000e+00       4.554266775346e-15       2.524315918859e-15      -4.450087541461e-16 
  769       2.763836249230e-10       8.605647996595e-12      -1.473426480362e-11       0.000000000000e+00       4.531310665119e-15       2.531605344262e-15      -4.439742978112e-16 
  770       2.764329490837e-10       8.602275786856e-12      -1.501932069687e-11       0.000000000000e+00       4.508498458523e-15       2.538723532179e-15      -4.428989337611e-16 
  771       2.765069728497e-10       8.597771274780e-12      -1.530241531339e-11       0.000000000000e+00       4.485829418711e-15       2.545670350025e-15      -4.417833742376e-16 
  772       2.766053974769e-10       8.592139652780e-12      -1.558347038478e-11       0.000000000000e+00       4.463302786078e-15       2.552445674888e-15      -4.406283409834e-16 
  773       2.767279195479e-10       8.585386231928e-12      -1.586240700489e-11       0.000000000000e+00       4.440917778169e-15       2.559049393578e-15      -4.394345652755e-16 
  774       2.768742309549e-10       8.577516442400e-12      -1.613914562796e-11       0.000000000000e+00       4.418673589581e-15       2.565481402669e-15      -4.382027879574e-16 
  775       2.770440188830e-10       8.568535833931e-12      -1.641360606677e-11       0.000000000000e+00       4.396569391871e-15       2.571741608540e-15      -4.369337594722e-16 
  776       2.772369657929e-10       8.558450076262e-12      -1.668570749081e-11       0.000000000000e+00       4.374604333465e-15       2.577829927422e-15      -4.356282398951e-16 
  777       2.774527494045e-10       8.547264959595e-12      -1.695536842444e-11       0.000000000000e+00       4.352777539559e-15       2.583746285439e-15      -4.342869989666e-16 
